TransactionId,AccountId,TransactionDate,TransactionAmount,TransactionType,ModeOfTransactionCode,transaction_hour,day_of_week,ClientId,AccountOpenDate,Balance,MinimumBalance,avg_account_txn_amount,max_account_txn_amount,account_tenure_days,Gender,DateofBirth,Occupation,RiskCategoryId,IsPEP,is_fraud
36567350,117949,00:00.0,500,1,63,0,3,683305,00:00.0,-29100,0,477.0491,3000,1371,2,00:00.0,NULL,1,NULL,0
36567370,117949,00:00.0,200,1,63,0,3,683305,00:00.0,-29100,0,477.0491,3000,1371,2,00:00.0,NULL,1,NULL,0
36567405,117949,00:00.0,100,1,63,0,3,683305,00:00.0,-29100,0,477.0491,3000,1371,2,00:00.0,NULL,1,NULL,0
36567447,117949,00:00.0,100,1,63,0,3,683305,00:00.0,-29100,0,477.0491,3000,1371,2,00:00.0,NULL,1,NULL,0
36567464,117949,00:00.0,1000,1,63,0,3,683305,00:00.0,-29100,0,477.0491,3000,1371,2,00:00.0,NULL,1,NULL,0
36567475,117949,00:00.0,200,1,63,0,3,683305,00:00.0,-29100,0,477.0491,3000,1371,2,00:00.0,NULL,1,NULL,0
36567482,117949,00:00.0,100,1,63,0,3,683305,00:00.0,-29100,0,477.0491,3000,1371,2,00:00.0,NULL,1,NULL,0
36567496,117949,00:00.0,100,1,63,0,3,683305,00:00.0,-29100,0,477.0491,3000,1371,2,00:00.0,NULL,1,NULL,0
36567507,117949,00:00.0,400,1,63,0,3,683305,00:00.0,-29100,0,477.0491,3000,1371,2,00:00.0,NULL,1,NULL,0
36567520,117949,00:00.0,500,1,63,0,3,683305,00:00.0,-29100,0,477.0491,3000,1371,2,00:00.0,NULL,1,NULL,0
36567528,117949,00:00.0,500,1,63,0,3,683305,00:00.0,-29100,0,477.0491,3000,1371,2,00:00.0,NULL,1,NULL,0
36567542,117949,00:00.0,3000,1,63,0,3,683305,00:00.0,-29100,0,477.0491,3000,1371,2,00:00.0,NULL,1,NULL,0
36570870,117950,00:00.0,4200,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36570875,117950,00:00.0,2000,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36570879,117950,00:00.0,2000,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36570883,117950,00:00.0,2000,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36570888,117950,00:00.0,1000,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36570893,117950,00:00.0,3200,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36570901,117950,00:00.0,3000,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36570910,117950,00:00.0,2500,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36570914,117950,00:00.0,500,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36570916,117950,00:00.0,1500,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36570918,117950,00:00.0,500,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36570923,117950,00:00.0,500,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36570936,117950,00:00.0,6000,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36570940,117950,00:00.0,1000,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36570949,117950,00:00.0,1000,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36570956,117950,00:00.0,500,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36570960,117950,00:00.0,9000,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36570965,117950,00:00.0,200,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36570969,117950,00:00.0,4800,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36570983,117950,00:00.0,500,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36570987,117950,00:00.0,1500,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36570989,117950,00:00.0,500,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36570994,117950,00:00.0,500,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36570997,117950,00:00.0,2000,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36571000,117950,00:00.0,2000,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36571004,117950,00:00.0,500,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36571008,117950,00:00.0,5000,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36571012,117950,00:00.0,1000,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36571025,117950,00:00.0,300,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36571039,117950,00:00.0,700,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36571045,117950,00:00.0,1000,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36571048,117950,00:00.0,1000,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36571051,117950,00:00.0,1000,1,63,0,3,720484,00:00.0,-230000,0,1906.0606,9000,1371,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36566243,117951,00:00.0,2000,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566248,117951,00:00.0,50,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566256,117951,00:00.0,100,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566284,117951,00:00.0,50,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566305,117951,00:00.0,300,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566310,117951,00:00.0,300,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566322,117951,00:00.0,100,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566335,117951,00:00.0,200,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566355,117951,00:00.0,100,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566362,117951,00:00.0,1000,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566378,117951,00:00.0,1000,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566399,117951,00:00.0,500,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566409,117951,00:00.0,300,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566454,117951,00:00.0,100,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566460,117951,00:00.0,200,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566492,117951,00:00.0,500,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566515,117951,00:00.0,250,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566674,117951,00:00.0,200,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566690,117951,00:00.0,1000,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566708,117951,00:00.0,200,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566723,117951,00:00.0,50,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566739,117951,00:00.0,50,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566748,117951,00:00.0,100,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566760,117951,00:00.0,200,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566778,117951,00:00.0,800,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566840,117951,00:00.0,100,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566858,117951,00:00.0,100,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566874,117951,00:00.0,200,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566891,117951,00:00.0,300,1,63,0,3,190393,00:00.0,-17050,0,356.8965,2000,1371,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566065,117952,00:00.0,1000,1,63,0,3,729891,00:00.0,-103350,0,1350,5000,1371,2,00:00.0,HOUSEWIFE,1,NULL,0
36566076,117952,00:00.0,1000,1,63,0,3,729891,00:00.0,-103350,0,1350,5000,1371,2,00:00.0,HOUSEWIFE,1,NULL,0
36566176,117952,00:00.0,500,1,63,0,3,729891,00:00.0,-103350,0,1350,5000,1371,2,00:00.0,HOUSEWIFE,1,NULL,0
36566191,117952,00:00.0,300,1,63,0,3,729891,00:00.0,-103350,0,1350,5000,1371,2,00:00.0,HOUSEWIFE,1,NULL,0
36566297,117952,00:00.0,5000,1,63,0,3,729891,00:00.0,-103350,0,1350,5000,1371,2,00:00.0,HOUSEWIFE,1,NULL,0
36566555,117952,00:00.0,300,1,63,0,3,729891,00:00.0,-103350,0,1350,5000,1371,2,00:00.0,HOUSEWIFE,1,NULL,0
36570659,117953,00:00.0,200,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570664,117953,00:00.0,1500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570666,117953,00:00.0,1000,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570668,117953,00:00.0,400,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570679,117953,00:00.0,500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570683,117953,00:00.0,500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570686,117953,00:00.0,500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570690,117953,00:00.0,5000,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570696,117953,00:00.0,200,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570700,117953,00:00.0,500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570703,117953,00:00.0,500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570705,117953,00:00.0,500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570710,117953,00:00.0,1500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570716,117953,00:00.0,3000,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570721,117953,00:00.0,3000,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570725,117953,00:00.0,3000,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570727,117953,00:00.0,5000,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570731,117953,00:00.0,2000,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570736,117953,00:00.0,2000,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570741,117953,00:00.0,2000,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570753,117953,00:00.0,1500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570757,117953,00:00.0,1000,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570765,117953,00:00.0,600,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570768,117953,00:00.0,400,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570773,117953,00:00.0,100,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570775,117953,00:00.0,1000,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570834,117953,00:00.0,2000,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570837,117953,00:00.0,500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570841,117953,00:00.0,400,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570847,117953,00:00.0,3800,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570853,117953,00:00.0,100,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570858,117953,00:00.0,300,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570861,117953,00:00.0,200,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570863,117953,00:00.0,500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570866,117953,00:00.0,500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570873,117953,00:00.0,200,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570881,117953,00:00.0,500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570885,117953,00:00.0,500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570891,117953,00:00.0,500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570896,117953,00:00.0,800,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570899,117953,00:00.0,500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570903,117953,00:00.0,500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570906,117953,00:00.0,200,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570931,117953,00:00.0,1500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570967,117953,00:00.0,1000,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570974,117953,00:00.0,400,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570979,117953,00:00.0,400,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570985,117953,00:00.0,1500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36570991,117953,00:00.0,2000,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571002,117953,00:00.0,500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571006,117953,00:00.0,500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571010,117953,00:00.0,2000,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571017,117953,00:00.0,400,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571032,117953,00:00.0,400,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571058,117953,00:00.0,1000,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571063,117953,00:00.0,300,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571065,117953,00:00.0,200,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571069,117953,00:00.0,200,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571073,117953,00:00.0,1500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571077,117953,00:00.0,600,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571081,117953,00:00.0,1000,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571085,117953,00:00.0,800,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571089,117953,00:00.0,400,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571092,117953,00:00.0,400,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571095,117953,00:00.0,1000,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571097,117953,00:00.0,400,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571101,117953,00:00.0,200,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571106,117953,00:00.0,600,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571109,117953,00:00.0,200,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571111,117953,00:00.0,500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571113,117953,00:00.0,500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571117,117953,00:00.0,800,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571123,117953,00:00.0,3000,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571126,117953,00:00.0,3000,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571132,117953,00:00.0,3000,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571134,117953,00:00.0,3000,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571144,117953,00:00.0,600,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571148,117953,00:00.0,600,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571156,117953,00:00.0,900,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571159,117953,00:00.0,900,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571161,117953,00:00.0,500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571163,117953,00:00.0,2000,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571166,117953,00:00.0,3000,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571170,117953,00:00.0,2000,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571176,117953,00:00.0,1500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571179,117953,00:00.0,500,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571181,117953,00:00.0,900,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36571191,117953,00:00.0,900,1,63,0,3,730680,00:00.0,-96900,0,1101.1363,5000,1371,1,00:00.0,NULL,4,NULL,0
36566006,117954,00:00.0,100,1,63,0,3,730681,00:00.0,-60900,0,511.1111,1600,1371,1,00:00.0,SALARIED,2,NULL,0
36566131,117954,00:00.0,200,1,63,0,3,730681,00:00.0,-60900,0,511.1111,1600,1371,1,00:00.0,SALARIED,2,NULL,0
36566219,117954,00:00.0,1000,1,63,0,3,730681,00:00.0,-60900,0,511.1111,1600,1371,1,00:00.0,SALARIED,2,NULL,0
36566349,117954,00:00.0,300,1,63,0,3,730681,00:00.0,-60900,0,511.1111,1600,1371,1,00:00.0,SALARIED,2,NULL,0
36566381,117954,00:00.0,200,1,63,0,3,730681,00:00.0,-60900,0,511.1111,1600,1371,1,00:00.0,SALARIED,2,NULL,0
36566822,117954,00:00.0,500,1,63,0,3,730681,00:00.0,-60900,0,511.1111,1600,1371,1,00:00.0,SALARIED,2,NULL,0
36566837,117954,00:00.0,500,1,63,0,3,730681,00:00.0,-60900,0,511.1111,1600,1371,1,00:00.0,SALARIED,2,NULL,0
36567099,117954,00:00.0,1600,1,63,0,3,730681,00:00.0,-60900,0,511.1111,1600,1371,1,00:00.0,SALARIED,2,NULL,0
36567217,117954,00:00.0,200,1,63,0,3,730681,00:00.0,-60900,0,511.1111,1600,1371,1,00:00.0,SALARIED,2,NULL,0
36567026,117959,00:00.0,3000,1,63,0,3,707274,00:00.0,-14000,0,823.5294,3000,1371,1,00:00.0,EDUCATION,2,NULL,0
36567141,117959,00:00.0,500,1,63,0,3,707274,00:00.0,-14000,0,823.5294,3000,1371,1,00:00.0,EDUCATION,2,NULL,0
36567433,117959,00:00.0,1100,1,63,0,3,707274,00:00.0,-14000,0,823.5294,3000,1371,1,00:00.0,EDUCATION,2,NULL,0
36567548,117959,00:00.0,500,1,63,0,3,707274,00:00.0,-14000,0,823.5294,3000,1371,1,00:00.0,EDUCATION,2,NULL,0
36567563,117959,00:00.0,500,1,63,0,3,707274,00:00.0,-14000,0,823.5294,3000,1371,1,00:00.0,EDUCATION,2,NULL,0
36567578,117959,00:00.0,1000,1,63,0,3,707274,00:00.0,-14000,0,823.5294,3000,1371,1,00:00.0,EDUCATION,2,NULL,0
36567688,117959,00:00.0,500,1,63,0,3,707274,00:00.0,-14000,0,823.5294,3000,1371,1,00:00.0,EDUCATION,2,NULL,0
36567843,117959,00:00.0,2000,1,63,0,3,707274,00:00.0,-14000,0,823.5294,3000,1371,1,00:00.0,EDUCATION,2,NULL,0
36567982,117959,00:00.0,500,1,63,0,3,707274,00:00.0,-14000,0,823.5294,3000,1371,1,00:00.0,EDUCATION,2,NULL,0
36568074,117959,00:00.0,700,1,63,0,3,707274,00:00.0,-14000,0,823.5294,3000,1371,1,00:00.0,EDUCATION,2,NULL,0
